,標題,分類,內文
713,[新聞] OpenAI影片生成工具Sora正式上線　兩千萬,8145,"

原文標題：

OpenAI影片生成工具Sora正式上線　兩千萬YTR實測驚呼：恐怖

原文連結：

https://3c.ltn.com.tw/news/60345

發布時間：

2024/12/10 15:28
文／記者吳佩樺

記者署名：

2024/12/10 15:28
文／記者吳佩樺

原文內容：
OpenAI在今年2月發布了AI生成式影片工具「Sora」，當時僅供特定研究人員使用，如今
，Sora已向大眾開放，包括台灣用戶也能體驗，但暫時不涵蓋歐盟等地區。

簡單來說，Sora能根據文字指令生成影片，為創作者和影片編輯者提供全新的工具，目前
僅提供付費會員使用，包括ChatGPT Plus和ChatGPT Pro，兩者差異如下：

Sora付費才能使用
ChatGPT Plus（每月20美元）

● 每月最多生成50部優先影片（1,000點數）

● 支援最高720p解析度，單段影片最長5秒

● 所有影片都會加上浮水印

ChatGPT Pro（每月200美元）

● 每月最多生成500部優先影片（10,000點數）

● 在低用量時，可無限量生成影片

● 支援最高1080p解析度、最長20秒影片，並可同時生成5段影片

● 影片下載無浮水印

Sora能根據文字指令生成影片，為創作者和影片編輯者提供全新的工具。（圖／翻攝網路
）
Sora能根據文字指令生成影片，為創作者和影片編輯者提供全新的工具。（圖／翻攝網路
）

TYR實測驚呼恐怖又鼓勵人心
Sora不只能快速生成影片，還提供Remix重製、Re-cut重新剪輯等多項實用功能。擁有近2
千萬訂閱的YouTuber  Marques Brownlee（@mkbhd）也發布了對試用Sora的心得影片，他
用「恐怖又鼓舞人心」來形容這款AI工具的潛力。

然而，他也提到Sora雖然強大，但現階段在實際使用仍面臨相當多的限制，像是生成的場
景有時無法完全符合真實的物理規則，可能會出現物體消失或穿透其他物件的情況。此外
，Sora也無法生成涉及公眾人物或版權角色的影片，以避免侵權問題。即便如此，Sora仍
為影片製作開啟了更多的可能性。

OpenAI官方網站說明，Sora還支援以下功能：

● Remix：替換、移除或重新設計影片中的元素，例如移除太空船，加入一片叢林。

● Re-cut：尋找並延伸影片中的最佳畫面，讓場景更加完整

● Storyboard：組織並編輯影片片段，打造獨特的時間軸序列

● Loop：裁剪並製作無縫循環播放的影片。

● Blend：將兩段影片無縫合併為一個片段。

● Style Presets：透過預設風格創建和分享，讓影片符合你的創意需求


心得/評論：

看了一下實測
的確是蠻恐怖的
可以幫影片人物添加太陽眼鏡
或把兩個不同影片融合
但也有很多限制跟缺點
但應該可以減少很多創作者的工作

受惠股除了NVDA外
儲存相關的記憶體應該也是
只是不知道何時才會price in

99NVDA
99MU

"
714,[標的]  3689 湧德 山椒魚多,8145,"
標的：3689 湧德

分類：多

分析/正文：

佈局高速傳輸線材開始發酵，廠區自動化生產提高，使毛利開使拉升止穩是重點，Q3毛利3成，EPS達2.34，表現不俗，消費性電子比利逐漸降低，網通拉高也有助公司轉型，公司日前有說Q4營收會季減，但從近期股價拉一波來看，應該有戲，我估計近期有機會過前高。

進退場機制：

於96至98之間可以自行佈局，跌逾15%停損，115元以上逐步停利。

"
715,Re: [新聞]  美Robotaxi市場剩特斯拉和Waymo兩強相爭,8145,"業內人士

簡單分享一下看法

這兩家在技術路線上是完全不同的

技術方面：
狗車部分：

狗車 08年還啥時就出現 當時 deep learning 還沒完全起飛 大多數路線都還是走 classical robotics

有很長一段時間業內都公認狗車是最領先的 畢竟傳統路線 你搞得久 搞得多 不會差到哪

但狗車就是太早當領頭羊 組織太大 頭洗下去太久了

這幾年 deep learning 爆發後 沒有辦法快速pivot

畢竟你都一個車隊跑這麼久了 behavior planning 300 多人 你現在說要轉End to end 那路上在跑的怎麼辦？ 養的一堆人只會做傳統的怎麼辦？ 根本不可能

一些朋友在狗車 基本上就是一個人負責一個超小的feature 然後幾乎不可能上車

狗車現在不是完全手寫 很多 perception, maybe prediction 都有用 DL 了但就我所知 在planning 這塊 還是傳統MPC

另外就是仰賴高精度地圖 昂貴sensor 這在幾年前DL 起飛前可能合理 但現在看來完全讓整個商業模型不可行

你說他已經在路上跑 有收入了 但問題是開到報廢前 能回本？

Tesla 部分：

FSD 在今年之前 也是跟狗車差不多 走classical robotics 混一些DL (說實在2020之後應該沒有純手寫的公司了）

但director帶種 直接說幹就幹 今年V12 直接換成 end to end 直接一個質的飛躍

成本方面 一台車就靠幾個相機 完爆其他業內



另外這一兩年open ai （gen ai)火爆 主要就是因為發現 當你今天模型（算力）夠大 data夠多 你就頂呱呱

這在無人車 或者是general robotics 方面 在以前大家完全不是這樣想的

Robotics 在learning based approach 有兩大流派：
Imitation learning
Reinforcement learning

Imitation learning( or behavior cloning) 基本就是照抄你給他的資料 好一點可以舉一反三

傳統認為這路線是走不通的 因為會有 out of distribution 所導致的compounding error

簡單來說就是他沒看過的 他就有可能炸開 一旦炸開 它就到一個更沒看過的 更加炸裂

Generative AI (GPT/ diffusion model)這些基本上就是 imitation learning

結果現在發現 那我模型（算力）更大 讓他抄（data)更多 那他不就都看過了？

這竟然就突然讓imitation learning 突然可行了

GPT 剛開始出來時(GPT2吧？）也沒啥人注意 表現一般般 直到GPT3 之後 無腦加大 更大模型 更多資料 才一飛沖天

這幾年NLP/ CV 的這些突破 很快都會出現在robotics上

但這邊的重點就是你要有足夠的算力（gpu)跟足夠的資料

算力方面 錢可以解決

狗車有狗狗爸爸 tpu 應該不是問題

Tesla 基本上也是卯起來買gpu

但資料量方面 基本上目前業界沒有人打得贏Tesla 他就幾百萬輛台車整天在路上跑

狗車我沒查過 但貼文有人說才700輛？

你算力在屌 你如果只有一咪咪資料 也是沒用

結合以上 我自己是認為狗車可能現在在侷限ODD 可以比FSD 好

但超出營運範圍 跟未來growth 我不看好狗車


說啥狗車可以搞商用卡車 這些哪個將來FSD不能搞？ 一旦狗車說只搞商用 基本上也可以收一收了

貼文裡有人分享Waymo research 他們那跟車上跑的不同組 基本就是養個research組 能發發paper 吸引一些人進去 實際上最後應用到車上的很少

股點方面 自己是看多Tesla 但這股票本質上跟meme stock沒啥區別 FSD/ Optimus 做得好 不一定會完全表現在股價上



"
716,[請益] 不懂為何游庭皓要說買正二沒有意義,8145,"
    先聲明在下是游庭皓的粉絲，每天下班回家第一件事就是

收看皓哥的財經速解讀。皓哥每次講完一個段落，就用色情笑

話舉例來說明他的論點，講完之後再說「怎麼會講到這麼下流

的事？啊沒事沒事」繼續講其他的事。這種強烈的個人風格真

是使人拍案叫絕啊。還有一次女主持人問皓哥「你對聯準會降

息的看法是？」皓哥回應「我喜歡看無碼的」女主持人說「呃，

這？」皓哥趕緊說「我是說喜歡聯準會不要降息一碼或二碼」

哈哈。

    回到正題，昨天皓哥大讚00757 績效亮麗超越0050和0056

之後又鼓吹指數化投資，認為應該跟著大盤走。接下來他居然

說「你買正二，然後說你打敗大盤，那有什麼用？最後還不是

要跌回來」皓哥今天又說「不要進出頻繁，要長期持有」那，

據以下二個網址，

https://tw.stock.yahoo.com/quote/00631L.TW/performance
https://tw.stock.yahoo.com/quote/00757.TW/performance

很多人大讚00757 ，但時間拉長到一年的話，00757的報酬率

是61.05 趴，00631L的報酬率是68.84 趴；正二贏。時間拉長

到五年，00757 的年化報酬率36.07 趴，00631L年化報酬率

37.06 趴。還是正二贏。為何皓哥說會跌回來？沒有跌回來啊。


"
717,[心得] 美債正二今年績效,8145,"
美債正二今年以來績效 -15%
抱了一整年，也沒利息
今天忍痛砍倉止損了，全部轉倉美股
輸原型也很多，原形還是正的
我到底看了什麼


https://i.imgur.com/yxUMxqt.jpeg

https://i.imgur.com/osADWuf.jpeg
https://i.imgur.com/hjmB4OO.jpeg


"
718,Re: [新聞] 中國新規「退股股東仍要背債」,8145,"
原文恕刪

新聞說的是這個吧

https://www2.deloitte.com/tw/tc/pages/tax/articles/202403-china-tax-1.html

勤業眾信會計師寫的文章 應該有可信度吧= =


節錄文章的第二點第2小點

2.  明確未到位股權轉讓的責任

https://imgur.com/a/Lu3uoyA

由上表可知，原認繳股東對出資的義務並非在轉讓後即可全數卸責，若受讓人未在期限內
完成出資義務，轉讓人仍需承擔補充責任；同樣地，受讓人在原出資額未足額到位的情況
下，轉讓人與受讓人應在出資不足的範圍內承擔連帶責任，但若受讓人不知道且不應當知
情者，則由轉讓人承擔責任。



不管對這措施看法為何，都離新聞敘述的嚴重程度差異很大吧= =

首先轉讓人只對出資不足的範圍承擔連帶責任 離新聞寫的無限責任差很遠

然後就勤業敘述 這措施明明是為了維護資本充實和交易安全

怎麼解讀會有如此大的差異= =


先說我100%討厭中共、怎樣都不願意在中國的體制下生活

但要黑人家也許還是要本於事實吧


如果我解讀錯誤 也歡迎打我臉 畢竟我公司法、會計相關的東西真的也不是那麼好QQ

以上

"
719,Re: [標的] 6770力積電  又到了年底還是不懂…,8145,"※ 引述《sGuitar (桑哈醬)》之銘言：
: 標的：6770力積電
: 分類：討論
: 正文：
: 今天力積電破新低17.15元了 … QAQ
: 已經即將進入2024年年底了，依然相信黃董
: 今年三月宣布說要增加新業務Fab IP計畫，
: 看起來是沒啥卵用，成熟製程越來越慘
: 力積電還要抱到什麼時候才可以讓我懂
: 2025年底有機會能懂一點嗎？
: 進退場機制：
: 長期套牢，無法退場
: "
720,Re: [請益]  [請益] 0050正2績效,8145,"不曉得有沒有人回測過當歷年來宣布國安基金進場時歐印正2直到指數波段成長50%的績效

我雖然沒有實拿excel 回測
只單純用看的

大盤歷史技術線與正2技術線
雖然正2是2014才出來的東西

至此也經歷過3次國安基金
歐債 肺炎跟升息

而每次國安宣布退場之後也是後面好大一個波段
加權根本不只漲50% 而我只討論漲50%就好

所以說跟著國安買正2 坐等財富翻倍
這樣應該是風險滿低的操作吧？


"
721,Re: [心得] 美債正二今年績效,8145,"※ 引述《catptt (newgogocat)》之銘言：
: 美債正二今年以來績效 -15%
: 抱了一整年，也沒利息
: 今天忍痛砍倉止損了，全部轉倉美股
: 輸原型也很多，原形還是正的
: 我到底看了什麼

不明白

正二漲跌不都是原型的兩倍嗎

就算少掉一年的利息4.5%

那也不應該原型正5.6% 正二反而倒賠14.6%吧

這是不是太魔幻了

"
722,[新聞] 輝達樹大招風 歐盟擴大調查市場主導地位,8145,"原文標題：

輝達樹大招風 歐盟擴大調查市場主導地位

原文連結：

https://ec.ltn.com.tw/article/breakingnews/4891035

發布時間：

2024/12/11 19:18

記者署名：

自由時報／吳孟峰／核稿編輯

原文內容：

輝達樹大招風 歐盟擴大調查市場主導地位

2024/12/11 19:18

https://img.ltn.com.tw/Upload/business/page/800/2024/12/11/phpGY3BsB.jpg
消息人士透露，輝達正面臨歐盟反壟斷監管機構更嚴格的審查。（彭博）

吳孟峰／核稿編輯

〔財經頻道／綜合報導〕消息人士透露，人工智慧 （AI） 晶片領域的主導廠商輝達正面
臨歐盟反壟斷監管機構更嚴格的審查。歐盟委員會已向輝達的客戶和競爭對手發放調查問
卷，以確定這家美國晶片製造商是否存在可能為其帶來不公平優勢的壟斷行為。

調查的重點是輝達的合約是否要求客戶在其市場領先的 GPU之外購買額外的網路設備。擁
有84%市場占比的輝達否認有任何不當行為，並表示支持開放的行業標準和客戶選擇。

監管機構的關注源於輝達在生成人工智慧和加速運算領域的巨大影響力，該領域對其GPU
的需求激增。歐盟監管機構正審查該公司的銷售行為，作為確保快速成長的人工智慧領域
公平競爭的更廣泛努力的一部分。

法國反壟斷機構以及美國、英國和韓國當局進行的類似調查凸顯輝達面臨的全球審查。儘
管歐盟委員會尚未宣布正式調查，但此舉可能導致輝達面臨高達全球收入10%的罰款。

輝達在人工智慧晶片領域的主導地位現在正受到密切關注，監管機構質疑其做法是否扼殺
了競爭。這些調查凸顯了輝達的快速市場擴張，與確保人工智慧技術公平競爭環境的全球
努力之間日益緊張的關係。

超微和英特爾等競爭對手可以從輝達加強監管中受益，從而有可能重塑人工智慧生態系統
的市場動態。

對於輝達來說，這種審查凸顯在快速發展的市場中保持領先的複雜性。儘管該公司繼續提
供業界領先的產品，但監管挑戰可能會對其長期成長策略帶來阻力。

隨著人工智慧採用的加速，輝達應對這些調查的能力對其未來前景至關重要。

心得/評論：

雖然輝達的市場佔有率領先競爭對手不過輝達的賺錢模式不容易被罰錢，
隨著人工智慧（AI）的發展輝達未來還有成長的潛力。

"
