,標題,分類,內文
369,[討論] 洪金寶為什麼到中老年演很多反派？,10426,"不談龍套時代

以前洪金寶不論是不是主角

如鬼打鬼、五福星、A計劃等

多是正派角色

可是現在卻是很多反派

如殺破狼、九龍城寨之圍城

就算是葉問

洪師傅也是先站主角對立面

且不知道為什麼

以前覺得洪長得挺可愛的

但是近年看

就算是平常受訪

都有一種江湖大哥的感覺

曾志偉雖然也演不少反派

且現實生活中勢力也很大

但看起來最多覺得他老油條

卻不覺得他兇



"
370,[好雷] 《破．地獄》徹底脫離傳統港片格局,10426,"昨天終於去看《破．地獄》了，先說結論…好看到炸！！！根本是我這輩子看過最好看的
港片，最近也打算去二刷了…


~~~~~~~~~~~~~~~~~~~ 雷文 主文分隔線 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~


坦白講近幾年很少進戲院看港片，上次看應該是20多年前的《無間道》吧，當年還掀起一
股CD-Pro2風潮（誤），後來幾年不知為何，港片好像整個定調，不是警匪諜對就是黑幫
火拼等制式劇情，很多下檔的院線港片，我幾乎都是後來在家裡用串流看的，直到《破．
地獄》…徹底顛覆我對港片的刻板印象。

《破．地獄》以香港殯儀業為題材，故事背景為香港疫情肆虐、經濟蕭條的2019年後，婚
禮策劃師魏道生（黃子華飾）原本是婚禮策劃師，在負債累累情況下被迫改行成為喪禮經
紀人，籌備逝者的喪事，透過道教喪禮科儀法事破地獄。因為之前看過韓片《破墓》，從
那時開始對這種傳統儀式感興趣，平時也很愛看關注生死議題有關的節目，但即便如此，
這些都還不足以成為進戲院的推力，是直到某天看到《破．地獄》在香港創下破億驚人票
房，甚至有機會成為香港史上最賣座的電影…

當時心想，真假啦？不過就是探討生死議題的電影，是能拍到多神啦，在好奇心驅使下，
於是就買票進戲院了XD，雖然在講述道教信仰「破地獄」法事為先人超渡，但過程完全不
可怕，反而是展現出莊嚴神聖的氛圍，且探討的不只是生死，更多的是傳統與思想的破除
。

《破．地獄》由多段籌備逝者喪事故事組成，每一段都可見到大家面對生死的不同態度
，且在不知不覺中慢慢堆疊情緒，也看見道生（黃子華飾）對殯葬業的態度從單純的賺錢
工作，轉換為真心替活人著想破地獄的心態。而最後文哥（許冠文飾）與女兒文玥（衛詩
雅飾）這段故事將全劇推向高潮、情感爆開，看電影很少哭的我都忍不住紅了眼眶…

總而言之，《破．地獄》徹底打破我對港片的印象，它不僅僅是一部文藝劇情片，所講的
每一段故事，更是完全講到觀眾的心坎裡，看完後勁真的很強！可以說是2024年壓軸必看
好片！

P.S.1. 後1/3好幾個橋段戲院傳來陣陣哽咽聲，《破．地獄》真的很好哭XD進場前記得多
帶幾包面紙

P.S.2. 黃子華在電影中設定年齡應該是50歲左右，但他實際上已經60好幾了，到底是怎
麼保養的太神了吧！

"
371,[討論] 為什麼看過的片還要再花錢看一次,10426,"http://i.imgur.com/Mf1us6U.jpg

如題

明明整部劇情看到滾瓜爛熟

還願意再花錢看一次

這部片有什麼特殊的魅力

求解20點

謝謝



"
372,[討論] 網飛 看閃電俠還是很爽,10426,"https://i.imgur.com/nwHF6fU.jpeg


這部上映的時候評價算中上吧

DCEU重啟最後一部

有班蝙蝠俠最後一次登場

看班蝙開車走說再見滿難過

神力女超人 橋上打鬥也就飛走了

也有米高蝙蝠俠 女超人

也用以前的閃電俠把人物劇情補完

和薩德打鬥也很爽

還是推薦在網飛再看一次

"
373,"[討論] 驚訝拍了多部電影的瓊瑤,竟沒得過個人獎",10426,"瓊瑤一生跟老公平鑫濤將影視產業一條龍化

由瓊瑤先寫小說，後再由自己的公司拍攝成電影、電視

瓊瑤在商業票房上一直成績不俗，而且她也在這個領域做了60幾年

我一直以為她應該得過很多獎項

但是沒想到她去世後，我去看她的維基百科介紹她的生平

沒想到她竟然在金馬獎或金鐘獎上，都沒有得到過一次的個人獎項

我還以為她有得過編劇或改編劇本之類的獎

或者什麼榮譽博士或者是金馬獎的終生成就獎、最佳貢獻獎之類的

沒想到居然都沒有得過，雖然她自己本人可能也不在意

因為我看過很多作者都認為得到讀者或影迷的支持肯定才最重要

但是一個曾經陪伴好幾代人成長的瓊瑤，居然沒得過獎，這也是讓我蠻驚訝的

不過現在人都走了，好像也沒差了

"
374,Re: [討論] 星際效應的疑問（重雷）,10426,"其實這問題有很多解答

首先不要被時間觀念綁住
越高等維度的生物越沒有時間概念
過往 現在 未來 其實是同一刻發生
只是維度不同
推薦延伸電影：異星入侵Arrival


第二種解釋是
每當未來人改變過去時
就會創造出一個新的宇宙

電影中
未來人創造的都是引力暗示
比如
流沙摩斯密碼
蟲洞
或許可以大膽解釋肉體是無法穿越時空



"
375,[新聞] BJ單身日記 第四集確定是最終章,10426,"《BJ單身日記》第四集確定是最終章！芮妮齊薇格「演了24年」愛上小鮮肉


新聞網址：https://tinyurl.com/73as4x9a


經典愛情喜劇《BJ單身日記》推出第四集《BJ單身日記：戀上小鮮肉》，女主角芮妮齊薇
格（Renée Zellweger）回歸扮演「布莉琪」，預告中可見柯林佛斯（Colin Firth）飾
演的馬克，因參與人道救援任務時不幸去世，留下布莉琪獨自照顧兩個孩子。
https://i.imgur.com/h3Ioffl.png
成為單親媽媽的布莉琪，雖然有好友和前男友丹尼爾（休葛蘭 飾）的陪伴和幫助，仍感
受到寂寞，便試著展開全新的生活，除了重返職場，還嘗試使用交友軟體，結果遇上帥氣
迷人又熱情洋溢的小鮮肉李奧伍道爾（Leo Woodall）和兒子的老師奇維托艾吉佛（
Chiwetel Ejiofor），再度重回戀愛的懷抱。
https://i.imgur.com/ToWKLsM.png
此次回歸的演員包括休葛蘭、艾瑪湯普遜（Emma Thompson），吉姆布洛班特（Jim
Broadbent）、莎拉索萊馬尼（Sarah Solemani）、莎莉菲利浦斯（Sally Phillips）等
，並新加入奇維托艾吉佛、李奧伍道爾、艾拉費雪（Isla Fisher）、妮可帕克（Nico
Parker）等。
《BJ單身日記》首集於2001年上映，全球票房為2.82億美元，叫好又叫座，芮妮齊薇格當
時更入圍奧斯卡最佳女主角。後續接連推出2004年《BJ單身日記：男人禍水》、2016年《
BJ有喜》，三集總共締造8億美元的全球票房，如今將登場的《BJ單身日記：戀上小鮮肉
》也確定是該系列最後一集。
https://i.imgur.com/LHXWeMM.png
"
376,[討論] 情書/七月七日晴,10426,"
雖然情書是1995上映的，但是這部調性比較慢熱，一直到隔年七日晴上映時，台北還是可以

（剛上映是在新竹看的，結果隔了快一年到台北還看到二輪戲院跟真善美還有在放又去看了

因為兩部都是愛情小品，上映時間又近自然很容易被拿來一起討論，當時校園間的討論、網

有可能當時正值觀月亞里莎青春無敵，加上Dreams come true主題曲的加持，調性較慢的情

七日晴我也看了兩三次，但感覺起來就是沒情書那麼撼動，這輩子看過最“酸”的電影就是




另外情書的電影原聲帶非常的好聽，你可以整張專輯循環播放都不覺得膩，而且我不只一次

https://youtu.be/LDvzY_WyRKs?si=PVFeg7JQdqoirYIO

非常推薦找來聽聽

"
377,[討論] 小丑：雙重瘋狂 12/13 上MAX串流,10426,"https://i.imgur.com/R0BxDbD.jpeg
MAX在剛剛正式宣布
「小丑：雙重瘋狂」
將在下週五12/13 上MAX串流
這部片並未排入原先12月的電影片單
應該是額外安排的

台灣其它平台
都是以單片而外租的形式推出
MAX則是直接可看

歐美片比照迪士尼
大概都是下午4點左右上架

相較於Disney+
最快90天上串流

MAX這個才2個月
真的是比預期快非常多了

"
378,[好雷] 海洋奇緣2 推中文版 適合帶小朋友一起看,10426,"本來看版友的評價普通但看到新聞上週票房是第一（腦波很弱的我....
小孩說同學都有去看所以一直吵著說也要看
觀察了一下發現中文配音的好評也蠻多的 就帶他去看了

總結就是
很多人說第一集的劇情更好看 但我也覺得兩部都很棒！
第二集看完內心還是會很澎湃 有一種陪著莫娜從退縮到勇敢冒險的感覺
讓我想到我的小孩是不是有一天也會這樣成長然後離家..就很想哭
也可能年紀到了看什麼都會感動的程度 尤其是祖母出現也爆想哭

這部真的很適合帶小孩一起看 片長完全是小孩坐得住的時間
小孩真的喜歡到電影結束了還一直哼歌 說很喜歡毛伊
而且他還說他也想要一支魔勾 真的賣鬧
我認為大人看可能會有所感觸 特別是親情、家人這塊真的很感人

"
379,[情報] 紐約客 2024年度 佳片名單,10426,"https://www.newyorker.com/culture/2024-in-review/the-best-movies-of-2024

《紐約客》(The New Yorker)電影編輯 Richard Brody

選出2024年度佳片名單 此份名單共２１部作品入榜

－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－

1. 《Nickel Boys》│RaMell Ross
2. 《Christmas Eve in Miller’s Point》│Tyler Taormina
3. 《Megalopolis》│Francis Ford Coppola
4. 《My First Film》│Zia Anger
5. 《Oh, Canada》│Paul Schrader

6. 《戰火尋親路》│Steve McQueen
7. 《聖殿領唱的幸福指南》│Nathan Silver
8. 《The Feeling That the Time for Doing Something Has Passed》│Joanna Arnow
9. 《二號陪審員》│Clint Eastwood
10.《李歐卡霍：不是我》│Leos Carax

11.《當殺手戀愛時》│Richard Linklater
12.《拳王佩普的第232個發薪日》│Robert Kolodny
13.《邪惡根本不存在》│濱口竜介
14.《怪奇粉紅物語》│Jane Schoenbrun
15.《Last Summer》│Catherine Breillat

16.《小丑萬萬歲》│Vera Drew
17.《達荷美：祖靈回家》│Mati Diop
18.《你的國，我的家》│Yuval Abraham, Basel Adra, Hamdan Ballal, Rachel Szor
19.《一念菩提》│Mohammad Rasoulof
20.《Sasquatch Sunset》│Nathan Zellner, David Zellner
21.《Winner》│Susanna Fogel

"
380,[好雷] 「再見了茱莉亞」一首蘇丹民族的輓歌,10426,"https://i.imgur.com/IjjTUDj.jpeg

本文無劇情劇透
手機使用者建議全版閱讀

‧

「原諒是自己的事情，而和解是雙方的事情。」這句對白貫穿全劇的核心；無論是南北蘇
丹分裂及內戰，還是因為信仰文化而產生的種族歧視，甚至是夫妻失衡的親密；原諒與和
解在很多方面都是一題無解的選擇題，尤其是有關於民族之間的爭亂，更是需要好幾代人
的融合，才能消弭歧視及仇恨；而電影更延伸探討出人類對於信任及謊言的對立，當揭露
更多瘡疤時，我們又該如何面對？「再見了！茱莉亞」講述南北蘇丹分裂前夕，兩位女性
所遭遇的困境與如何面對自我，以及南北蘇丹民族所共同譜出的內戰輓歌。
https://i.imgur.com/XkOhsqA.jpeg

‧

電影開頭以快速的節奏展開序幕，直接了當的讓觀眾感受南北蘇丹人的對立及敵視歧視，
卻又馬上急轉讓劇情緩慢的燃燒；這樣快慢之間展現了精湛的攝影剪輯能力，當然2位女
性演員的演繹表現，尤其Eiman Yousif飾演的莫娜，都足以堪稱極為優秀的演出；2位女
主角雖然身處於不同的生活背景，但都曾經不被愛她們的男人所理解，無一不展現出對於
阿拉伯女性在家庭及社會中所面臨的困境，以及為了養育子女，而不惜迎合謊言的單親媽
媽。

雖然莫娜接近茱莉亞是為了贖罪，但在言行之間，自己卻也展示了對於種族的歧視，並且
這樣的贖罪是具有目的性，也利用了對方的困境，既使莫娜為善良之人，卻也被丈夫點破
了她的所為；而茱莉亞則是是為了孩子的未來，而選擇接受謊言棲身在莫娜的家庭，畢竟
丈夫無法給予自己及孩子有正常的生活的居住環境，不得不接受莫娜如此目的性的贖罪。

但在日積月累的相處生活下，兩人卻成為了能夠互相傾吐分享的姊妹，不過當謊言被揭開
時，兩人的心境卻是有如南北蘇丹的分裂，她們所盼望的原諒與和解，就如同南北蘇丹人
民期盼內戰終止的那一日到來。
https://i.imgur.com/yQxNe5z.jpeg

‧

很難想像這是導演穆罕默德科多法尼的處女作品，「再見了！茱莉亞」在各方面都擁有極
具水準以上的表現，尤其末段對峙的音樂，巧妙加入了懸疑緊張感；讓觀眾沉浸在南北蘇
丹一觸即發的緊張氛圍，當然電影畫面的美學對於蘇丹的描述，更是完全掌握了當時蘇丹
民族所面臨的問題，用著緩慢但不拖沓的節奏，體現著階級制度、婚姻、對自我渴望的嚴
苛事實。

所有角色之間的化學反應，無疑使得「再見了！茱莉亞」成為我極力推薦的電影作品；在
面對如此動盪不安的國家社會，如何用堅強勇敢包裹著心碎不安及不信任，兩位女主角的
確做到非常出色的詮釋，而莫娜及與丈夫阿克蘭最後的坦白戲，鐘頭由遠緩慢拉近，開頭
就存在的天花板漏水，像似無法修補的感情一樣，慢慢打開夫妻之間的潘朵拉盒子，或許
這樣的坦白，讓丈夫依舊無法釋懷，但莫娜卻找到及實現想要的自我。
https://i.imgur.com/W8eDF8M.jpeg

‧

「再見了！茱莉亞」將於今年12月13日上映，因為民族原諒與和解，身處在台灣的我們也
曾經歷過這樣的衝突與對立；台灣經歷了好幾世代的通婚、教育，才逐漸走向今日民族共
融；南北蘇丹直至今日都尚在內戰，而電影最後呈現出茱莉亞兒子在南蘇丹的畫面，讓人
民熟悉又遙遠的共通性，隨著一闋民族輓歌嘆息在蘇丹街頭的風之間。

‧ 追蹤茶太郎更多IG
https://www.instagram.com/movie_chataro0722

"
