,標題,分類,內文
126,[請益] 中磊PM vs 南神轎業務,4004,"小弟住在高雄，之前都是外派工作，這次想留在台灣工作，現在有收到中磊的offer, 神
教的還在核薪，但是中磊希望我能在周三給個答覆，我以主動聯繫神轎的HR，他們只回了
盡快，因為怕來不及所以可能需要有經驗的前輩推估大概會落在哪，給小弟指點迷津

公司     中磊               神轎（楠梓）
職位 Project Lead   業務工程師
年薪 130+                   N/A（朋友內薦）
地點 南港科學園區   楠梓加工區（騎車20分鐘左右）

目前兩間公司大概都拖了一個月才有結果，中磊對工作內容描述的比較詳細，是做router
的；神轎可能是因為朋友推薦，很多都是形式上的，只知道主要目的是要幫公司增加訂單
，做的是substrate 得material。

因為前兩份工作受到老鳥的排擠，所以我會對於團隊氛圍看到比較重，有大大能解答嗎？


"
127,[情報] Google 發佈全新量子晶片Willow　5 分鐘1,4004,"
Google 發佈全新量子晶片Willow　5 分鐘完成需 10 澗年運算的問題

2024-12-10
流動日報

https://www.newmobilelife.com/2024/12/10/google-quantum-chip-willow/

Google 近日發佈了一款全新量子晶片 Willow，聲稱這款晶片能在 5 分鐘內解決現今世界最快超級電腦需耗費 10 澗年（即 10,000,000,000,000,000,000,000,000 年）才能完成的運算問題。這項技術突破引起各界關注，也讓量子運算再度成為焦點。


量子晶片的突破

「Willow」晶片是 Google 在量子運算領域的重要發展，這種技術利用粒子物理的特性，目標是打造出新型、極具運算能力的電腦。Google 表示，這款晶片結合多項「突破性技術」，並為未來實用且大規模的量子電腦鋪平道路。

然而，目前「Willow」仍是一款實驗性質的晶片，專家認為，距離能夠解決各類實際問題的量子電腦，尚需數年時間及數十億美元的投入。

然而，目前「Willow」仍是一款實驗性質的晶片，專家認為，距離能夠解決各類實際問題的量子電腦，尚需數年時間及數十億美元的投入。


量子電腦如何顛覆傳統運算？

傳統電腦與量子電腦在原理上截然不同。量子電腦透過利用量子力學中粒子的奇特行為，使其能以遠超傳統電腦的速度破解複雜問題。未來的量子電腦有望在藥物研發、新材料設計等領域加速進展，但同時也帶來風險，例如破解現有加密技術的威脅。


安全隱憂與「量子安全」的發展

今年 2 月，Apple 已宣佈 iMessage 的加密技術將升級為「量子安全」，以防止未來量子電腦破解私密訊息。顯示出業界對量子運算安全問題的高度關注。


實用量子應用仍在未來

Google 量子人工智能實驗室的負責人 Hartmut Neven 表示，「Willow」將用於某些實際應用，但未提供具體細節。他預估，真正能應用於商業領域的量子電腦，最快也要到本世紀末才會出現。初期應用將集中在具有量子效應的系統模擬，例如核聚變反應爐設計、藥物研發，以及提升車用電池效能等領域。

"
128,Re: [新聞] ChatGPT 目標十億用戶，OpenAI 計劃在美,4004,"奧特曼最近提AGI在近幾年會推出

要是之前我會懷疑他講的話

但最近他的pro版收費200美金

天啊

這超自信收費

把其他ai公司甩在後面

我有在看最近的測試ai已不用文字模糊回答問題了

有些用數學基礎去回答問題

這表示他回答問題是建構在這世界的物理法則

不是如文組自嗨活在其他平行虛幻宇宙中

總體看來超級人工智慧可能就離這版不遠了

可怕的是不到3年，

人工智慧一下就突飛猛進。



ps，GPT3.5版我認為早就突破圖林測試了

叫100個人去跟3.5版對話我不信90人可分真假人？


"
129,[請益] 聯發科行政就能年薪300萬以上？,4004,"昨天看了一個平常有在追的房產頻道
出處在這
https://youtu.be/gwPYC3-oQXw?t=1183&si=FVSQGGoLyp61K7fi

這段提到發哥非工程師 行政職員也能年薪300以上
因為小弟這輩子都是系統仔 視野不夠
請問這是真的嗎
IC廠的行政職員也是輕鬆300萬？
掃地阿姨分紅有500萬？(分紅費用化前)
這有灌水嗎？

"
130,[請益]中年職業生涯請益,4004,"我目前41歲，私立資管學士，是一個前端工程師。
家住台北，沒有立即的經濟壓力，有年齡壓力但是沒有時間壓力，
有時間學新技術。

想要離開前端產業，覺得發展有限，
就算網頁技術與手機APP技術全部做一輪，
對我來說好像也到頭了，總之我不想當前端工程師了。

現在看到不少硬體廠商在台擴建，那些廠商又有自己的下游，
擴建的廠商會有人力的需求，
硬體公司放在那邊，工廠不能空轉就得找人做事。
想要轉過去，至少還能找能動腦筋的工作。

有看到台積電等廠商有開設相關學程，
請問依照我的情況，你們覺得完成相關學程會有機會進入該產業嗎？
還是要去唸資工研究所，要需要一定要是公立研究所嗎？
我有去台北車站的補習街問相關的資訊，
我問的幾間補習班好像對這種需求不熟悉。

如果硬體RD相關的工作沒有機會，請問測試類的工作會有機會嗎？
如果是，要如何準備？
比較低階的工作我也能接受，
但若是組裝線、保全等等就跟這產業沒有關連了。

不好意思這是我借來的帳號提問，我自己帳號的權限不足，
不過我保證我是真的人，問的問題也是真的。

"
131,[新聞] 台積電11月營收為2760.58億元 月減12.2%,4004,"

2024-12-10 15:09 聯合報／ 記者 簡永祥 ／台北即時報導

台積電11月營收為2760.58億元 月減12.2%但仍為歷史次高


台積電 (2330）今 (10) 日公布11月營收為2760.58億元，月減12.2%，但年增34%，並為

歷史次高；累計前11月營收台幣2兆6161.45億元 ，年增31.8%。11月營收維持高檔，主要

受惠AI需求持續暢旺。



台積電稍早預估，本季合併營收受惠3奈米與5奈米需求暢旺，以美元計價將介於261-269

億美元，以中位數推算，季增13%、年增 35%，以1美元兌台幣32元匯率基礎計算，台幣營

收為8352億-8608億元，以高標推算，台積電 12月營收大致與11月相當或呈現略減。





台積電先前已調升全年美元營收預估，預計年增幅將近 30%，優於今年初預估全年美元營
收年增約21-26%，也高於7月上調至24-26%，凸顯客戶需求強勁。



台積電預計在本周四（12日）除息，每股配息4 元，預計總共發放千億元的規模，市場也

關注台積電是否再度挑戰秒填息。



https://udn.com/news/story/7253/8416169


"
132,[新聞]2025 年晶片三巨頭新品齊發，PC 回溫有譜,4004,"2025 年晶片三巨頭新品齊發，PC 回溫有譜？

https://technews.tw/2024/12/10/2025-pc/

2024 年即將過去，今年對 PC 來說算是比較平淡的一年。

原本外界寄望AI PC的問世能對疫情之後表現相對疲弱的PC市場注入一劑強心針，但不管
是英特爾年初發表的Meteor Lake，抑或是COMPUTEX期間喊得震天嘎響的高通Snapdragon
X都未能掀起購買潮，更不用說Snapdragon X在英特爾和AMD連續推出Strix Point和
Lunar Lake之後陷入無法說服消費者埋單的困境。

原本外界寄望第三季英特爾和AMD的桌上型處理器新品能帶動一波購買潮。然而綜觀兩者
的新產品表現，Zen 5除了較晚上市的3D-V版本處理器表現還不錯，其他正規版本的表現
差強人意；英特爾則翻大車：擁有全新製程和架構的Arrow Lake除了能效有所進步，效能
和穩定性幾乎都是原地踏步甚至開倒車，也讓大家對於2024的PC市場再無期待。
聯發科也傳出明年有意進軍AI PC市場

不過，今年平淡的PC市場到了明年可能又會再熱絡起來，原因是PC晶片三巨頭：英特爾、
AMD及NVIDIA難得在明年都有新產品問世。首先是英特爾，雖然Arrow Lake桌上型處理器
推出之後表現不佳，但英特爾表示已在修補和最佳化。這對即將在明年初上市的移動版本
處理器是一大福音，再加上Arrow Lake有所進步的能效，英特爾有望筆電市場捲土重來。

AMD今年發表的Strix Point已證實是當今筆電市場最強的處理器之一，明年趁勝追擊的
Kraken是Strix Point的延伸，有望幫AMD繼續攻占中階筆電市場；在顯示晶片方面，AMD
明年也會推出具備RDNA 4架構RX 8000系列GPU。雖然AMD表示8000系列不會推出旗艦級產
品，但重點擺在中低階產品策略也有助帶動市場買氣。

最後是當今市值最高的NVIDIA。NVIDIA罕見延後桌上型RTX 50系列GPU發表，外界猜測應
該會挪至明年CES和行動版RTX 50一起發表。NVIDIA GPU市場強勢度不必多說，每次發表
新品都會帶動購買或是換機潮，剩下就看RTX 50是否能複製當初RTX 30跳40的效能大躍進
的魔術。

然而不只上述三巨頭，已經在高階手機晶片站穩腳步的聯發科也傳出明年有意進軍AI PC
市場。聯發科天磯系列晶片的手機已展現不輸龍頭高通的效能，發哥能否將手機領域優勢
帶入PC令人期待；更讓人期待的是市場已傳出這顆處理器的內顯單元也獲NVIDIA技術挹注
，將處理器內顯效能帶至何種境界值得持續關注。

"
133,[新聞] 聯發科11月營收452.42億元、月減逾一成　,4004,"


新聞標題： 聯發科11月營收452.42億元、月減逾一成　仍寫歷年同期新高

記者高兆麟／綜合報導

IC設計大廠聯發科（2454）今日公布11月合併營收為452.42億元，月減11.5%，年增5%，
雖月減超過一成，但仍為歷年同期新高。
聯發科累計前11月營收4889.02億元，年增 25.4%。
展望第四季，聯發科執行長蔡力行日前表示，預期天璣 9400 所帶來的強勁營收成長，可
望抵銷部分較低的消費性電子季節需求。預期第四季營收以美金對台幣匯率 1 比31.7 計
算，將介於1265億元到1345億元之間，較上一季下降4%至成長2%，較去年同期下降2%到成
長4%。營業毛利率預估為47%넱.5%，季度費用率預估為32%넠2%。


蔡力行也說，基於第四季展望，預期 2024 年美金營收成長率將可優於原先 mid-teens
百分比的目標，全年毛利率介於目標區間 46%至 48%之間。


新聞來源： https://reurl.cc/oVZAEl

"
134,Re: [請益]中年職業生涯請益,4004,"如果你轉跑道的動機是為了求高薪的話

去找寫網站的高薪職缺 可能會比較划算
不要將你的經驗砍掉重來

時間成本上也比較經濟

有的前端後端工作薪水也是很可觀

求高薪不是非得走半導體


"
135,[新聞] 季辛格貼文 一起為英特爾員工祈禱,4004,"
標題：Pat Gelsinger 社群媒體貼文，一起為 10 萬名英特爾員工祈禱

日前正式去職退休的英特爾 (intel) 前執行長 Pat Gelsinger，不久前在社群媒體上貼
文表示，邀請大家一起為 10 萬名英特爾員工祈禱和禁食，幫助他們渡過這段困難時期。
而這篇貼文至今，也已經有超過 91 萬的查看次數。

Pat Gelsinger 在社群媒體 X 上發文表示，每個星期四我都會進行 24 小時祈禱和禁食
日。本週，我邀請您和我一起為 10 萬名英特爾員工祈禱和禁食，幫助他們渡過這段困難
時期。英特爾及其團隊對於產業和美國的未來具有重要意義。

http://i.imgur.com/4k35lUO.jpg

英特爾是在上週正式宣布，前執行長 Pat Gelsinger 宣布退休，退出董事會。之後，由
英特爾財務長 David Zinsner 和產品執行長 MJ Holthaus 接任臨時聯合執行長，直到董
事會找到下任執行長。

Pat Gelsinger 在公開的離職通知中表示，領導英特爾是我一生的榮幸，這群人都是業界
最優秀、最聰明的人，我很榮幸能與他們成為同事。今天當然是苦樂參半，因為我大部分
職涯，這家公司就是我的生命。回顧我們一起完成的成就，我非常自豪。對所有人來說，
這是充滿挑戰的一年，因為必須做出艱鉅但必要的決策，讓英特爾因應市場趨勢。身為英
特爾大家庭的一員，我永遠感激共事的全球同事。

Pat Gelsinger 自 2021 年 2 月中接任英特爾執行長，就積極破釜沉舟整改，要使有輝
煌歷史的英特爾重返榮耀。最受關注就是重返晶圓代工 IDM2.0 計畫，欲以四年五節點步
伐，帶領英特爾重返半導體領先位置。

然而，IDM2.0 計畫尚未展現成果，英特爾在 8 月份公布的第二季財報，單季淨虧損
16.1 億美元。其中，晶圓代工部門再度虧損 28 億美元，累計 2024 年上半年虧損已達
53 億美元。因此，英特爾宣布裁員 15%，並且開始停止股利派發。這些負面消息直接衝
擊英特爾在當日股價下跌 5.5%。更在盤後交易中大跌逾 20%。這些負面消息，最終造成
了Pat Gelsinger 不得不退休離職的最後一根稻草。

https://reurl.cc/O5EgDv
"
